onset	duration	rms
0.0	0.1	3.2022643e-07
0.1	0.1	-0.0012561202
0.2	0.1	-0.00199434
0.30000000000000004	0.1	-0.0019089107
0.4	0.1	-0.001034435
0.5	0.1	0.00026810222
0.6000000000000001	0.1	0.0014608093
0.7000000000000001	0.1	0.0020503157
0.8	0.1	0.0017931875
0.9	0.1	0.000794804
1.0	0.1	-0.0005321926
1.1	0.1	-0.0016399996
1.2000000000000002	0.1	-0.0020705843
1.3	0.1	-0.0016455699
1.4000000000000001	0.1	-0.0005404469
1.5	0.1	0.0007885147
1.6	0.1	0.001791996
1.7000000000000002	0.1	0.0020556743
1.8	0.1	0.0014700699
1.9000000000000001	0.1	0.0002768086
2.0	0.1	-0.0010310363
2.1	0.1	-0.001913113
2.2	0.1	-0.0020048819
2.3000000000000003	0.1	-0.001268393
2.4000000000000004	0.1	-7.6806145e-06
2.5	0.1	0.001256498
2.6	0.1	0.0020017994
2.7	0.1	0.0019201528
2.8000000000000003	0.1	0.0010452273
2.9000000000000004	0.1	-0.00026152979
3.0	0.1	-0.0014602842
3.1	0.1	-0.0020557528
3.2	0.1	-0.0018020394
3.3000000000000003	0.1	-0.000803751
3.4000000000000004	0.1	0.0005264097
3.5	0.1	0.0016392175
3.6	0.1	0.0020746319
3.7	0.1	0.0016531876
3.8000000000000003	0.1	0.00054888066
3.9000000000000004	0.1	-0.0007820046
4.0	0.1	-0.0017894371
4.1000000000000005	0.1	-0.0020577263
4.2	0.1	-0.0014758147
4.3	0.1	-0.000284398
4.4	0.1	0.0010241265
4.5	0.1	0.0019092892
4.6000000000000005	0.1	0.002005757
4.7	0.1	0.0012736407
4.800000000000001	0.1	1.588146e-05
4.9	0.1	-0.0012478775
5.0	0.1	-0.0019958485
5.1000000000000005	0.1	-0.0019188836
5.2	0.1	-0.0010496035
5.300000000000001	0.1	0.00025300283
5.4	0.1	0.0014503824
5.5	0.1	0.0020482438
5.6000000000000005	0.1	0.0017998832
5.7	0.1	0.0008081342
5.800000000000001	0.1	-0.0005166963
5.9	0.1	-0.0016272794
6.0	0.1	-0.0020651952
6.1000000000000005	0.1	-0.0016499481
6.2	0.1	-0.00055338984
6.300000000000001	0.1	0.0007708019
6.4	0.1	0.0017759844
6.5	0.1	0.0020469914
6.6000000000000005	0.1	0.0014725565
6.7	0.1	0.00029038807
6.800000000000001	0.1	-0.0010104632
6.9	0.1	-0.0018934185
7.0	0.1	-0.0019932783
7.1000000000000005	0.1	-0.0012702848
7.2	0.1	-2.2995619e-05
7.300000000000001	0.1	0.0012324682
7.4	0.1	0.001978182
7.5	0.1	0.001906388
7.6000000000000005	0.1	0.0010474395
7.7	0.1	-0.00024291944
7.800000000000001	0.1	-0.0014317356
7.9	0.1	-0.0020280075
8.0	0.1	-0.001786313
8.1	0.1	-0.0008072636
8.200000000000001	0.1	0.0005039499
8.3	0.1	0.0016057866
8.4	0.1	0.0020432975
8.5	0.1	0.0016367628
8.6	0.1	0.0005550151
8.700000000000001	0.1	-0.0007545676
8.8	0.1	-0.0017509012
8.9	0.1	-0.002023062
9.0	0.1	-0.0014595477
9.1	0.1	-0.00029435044
9.200000000000001	0.1	0.0009909029
9.3	0.1	0.001865373
9.4	0.1	0.0019683493
9.5	0.1	0.0012589372
9.600000000000001	0.1	3.0754323e-05
9.700000000000001	0.1	-0.0012082577
9.8	0.1	-0.0019463698
9.9	0.1	-0.0018799301
10.0	0.1	-0.0010374488
10.100000000000001	0.1	0.00023195455
10.200000000000001	0.1	0.001403585
10.3	0.1	0.0019939442
10.4	0.1	0.0017602239
10.5	0.1	0.00080069894
10.600000000000001	0.1	-0.00048790622
10.700000000000001	0.1	-0.0015724542
10.8	0.1	-0.0020061643
10.9	0.1	-0.0016109019
11.0	0.1	-0.0005515259
11.100000000000001	0.1	0.0007333142
11.200000000000001	0.1	0.0017129212
11.3	0.1	0.001983676
11.4	0.1	0.0014352851
11.5	0.1	0.00029564835
11.600000000000001	0.1	-0.0009632993
11.700000000000001	0.1	-0.001822103
11.8	0.1	-0.0019269073
11.9	0.1	-0.001236384
12.0	0.1	-3.7239035e-05
12.100000000000001	0.1	0.0011743703
12.200000000000001	0.1	0.0018985606
12.3	0.1	0.0018376512
12.4	0.1	0.0010185604
12.5	0.1	-0.00021826175
12.600000000000001	0.1	-0.0013619295
12.700000000000001	0.1	-0.0019404443
12.8	0.1	-0.0017167798
12.9	0.1	-0.00078567734
13.0	0.1	0.00046707116
13.100000000000001	0.1	0.0015231963
13.200000000000001	0.1	0.0019478417
13.3	0.1	0.0015678463
13.4	0.1	0.0005422817
13.5	0.1	-0.00070380716
13.600000000000001	0.1	-0.001655251
13.700000000000001	0.1	-0.0019209223
13.8	0.1	-0.0013932606
13.9	0.1	-0.0002928774
14.0	0.1	0.0009241462
14.100000000000001	0.1	0.0017557003
14.200000000000001	0.1	0.0018602831
14.3	0.1	0.0011972293
