onset	duration	rms
0.0	0.1	0.0
0.1	0.1	0.0
0.2	0.1	0.0
0.30000000000000004	0.1	0.0
0.4	0.1	0.0
0.5	0.1	0.0
0.6000000000000001	0.1	0.0
0.7000000000000001	0.1	0.0
0.8	0.1	0.0
0.9	0.1	0.0
1.0	0.1	0.0
1.1	0.1	0.0
1.2000000000000002	0.1	0.0
1.3	0.1	0.0
1.4000000000000001	0.1	0.0
1.5	0.1	0.0
1.6	0.1	0.0
1.7000000000000002	0.1	0.0
1.8	0.1	0.0
1.9000000000000001	0.1	0.0
2.0	0.1	0.0
2.1	0.1	0.0
2.2	0.1	0.0
2.3000000000000003	0.1	0.0
2.4000000000000004	0.1	0.0
2.5	0.1	0.0
2.6	0.1	0.0
2.7	0.1	0.0
2.8000000000000003	0.1	0.0
2.9000000000000004	0.1	0.0
3.0	0.1	0.0
3.1	0.1	0.0
3.2	0.1	0.0
3.3000000000000003	0.1	0.0
3.4000000000000004	0.1	0.0
3.5	0.1	0.0
3.6	0.1	0.0
3.7	0.1	0.0
3.8000000000000003	0.1	0.0
3.9000000000000004	0.1	0.0
4.0	0.1	0.0
4.1000000000000005	0.1	0.0
4.2	0.1	0.0
4.3	0.1	0.0
4.4	0.1	0.0
4.5	0.1	0.0
4.6000000000000005	0.1	0.0
4.7	0.1	0.0
4.800000000000001	0.1	0.0
4.9	0.1	0.0
5.0	0.1	0.0
5.1000000000000005	0.1	0.0
5.2	0.1	0.0
5.300000000000001	0.1	0.0
5.4	0.1	0.0
5.5	0.1	0.0
5.6000000000000005	0.1	0.0
5.7	0.1	0.0
5.800000000000001	0.1	0.0
5.9	0.1	0.0
6.0	0.1	0.0
6.1000000000000005	0.1	0.0
6.2	0.1	0.0
6.300000000000001	0.1	0.0
6.4	0.1	0.0
6.5	0.1	0.0
6.6000000000000005	0.1	0.0
6.7	0.1	0.0
6.800000000000001	0.1	0.0
6.9	0.1	0.0
7.0	0.1	0.0
7.1000000000000005	0.1	0.0
7.2	0.1	0.0
7.300000000000001	0.1	0.0
7.4	0.1	0.0
7.5	0.1	0.0
7.6000000000000005	0.1	0.0
7.7	0.1	0.0
7.800000000000001	0.1	0.0
7.9	0.1	0.0
8.0	0.1	0.0
8.1	0.1	0.0
8.200000000000001	0.1	0.0
8.3	0.1	0.0
8.4	0.1	0.0
8.5	0.1	0.0
8.6	0.1	0.0
8.700000000000001	0.1	0.0
8.8	0.1	0.0
8.9	0.1	0.0
9.0	0.1	0.0
9.1	0.1	0.0
9.200000000000001	0.1	0.0
9.3	0.1	0.0
9.4	0.1	0.0
9.5	0.1	0.0
9.600000000000001	0.1	0.0
9.700000000000001	0.1	0.0
9.8	0.1	0.0
9.9	0.1	0.0
10.0	0.1	0.0
10.100000000000001	0.1	0.0
10.200000000000001	0.1	0.0
10.3	0.1	0.0
10.4	0.1	0.0
10.5	0.1	0.0
10.600000000000001	0.1	0.0
10.700000000000001	0.1	0.0
10.8	0.1	0.0
10.9	0.1	0.0
11.0	0.1	0.0
11.100000000000001	0.1	0.0
11.200000000000001	0.1	0.0
11.3	0.1	0.0
11.4	0.1	0.0
11.5	0.1	0.0
11.600000000000001	0.1	0.0
11.700000000000001	0.1	0.0
11.8	0.1	0.0
11.9	0.1	0.0
12.0	0.1	0.0
12.100000000000001	0.1	0.0
12.200000000000001	0.1	0.0
12.3	0.1	0.0
12.4	0.1	0.0
12.5	0.1	0.0
12.600000000000001	0.1	0.0
12.700000000000001	0.1	0.0
12.8	0.1	0.0
12.9	0.1	0.0
13.0	0.1	0.0
13.100000000000001	0.1	0.0
13.200000000000001	0.1	0.0
13.3	0.1	0.0
13.4	0.1	0.0
13.5	0.1	0.0
13.600000000000001	0.1	0.0
13.700000000000001	0.1	0.0
13.8	0.1	0.0
13.9	0.1	0.0
14.0	0.1	0.0
14.100000000000001	0.1	0.0
14.200000000000001	0.1	0.0
14.3	0.1	0.0
14.4	0.1	0.0
14.5	0.1	0.0
14.600000000000001	0.1	0.0
14.700000000000001	0.1	0.0
14.8	0.1	0.0
14.9	0.1	0.0
15.0	0.1	0.0
15.100000000000001	0.1	0.0
15.200000000000001	0.1	0.0
15.3	0.1	0.0
15.4	0.1	0.0
15.5	0.1	0.0
15.600000000000001	0.1	0.0
15.700000000000001	0.1	0.0
15.8	0.1	0.0
15.9	0.1	0.0
16.0	0.1	0.0
16.1	0.1	0.0
16.2	0.1	0.0
16.3	0.1	0.0
16.400000000000002	0.1	0.0
16.5	0.1	0.0
16.6	0.1	0.0
16.7	0.1	0.0
16.8	0.1	0.0
16.900000000000002	0.1	0.0
17.0	0.1	0.0
17.1	0.1	0.0
17.2	0.1	0.0
17.3	0.1	0.0
17.400000000000002	0.1	0.0
17.5	0.1	0.0
17.6	0.1	0.0
17.7	0.1	0.0
17.8	0.1	0.0
17.900000000000002	0.1	0.0
18.0	0.1	0.0
18.1	0.1	0.0
18.2	0.1	0.0
18.3	0.1	0.0
18.400000000000002	0.1	0.0
18.5	0.1	0.0
18.6	0.1	0.0
18.7	0.1	0.0
18.8	0.1	0.0
18.900000000000002	0.1	0.0
19.0	0.1	0.0
19.1	0.1	0.0
19.200000000000003	0.1	0.0
19.3	0.1	0.0
19.400000000000002	0.1	0.0
19.5	0.1	0.0
19.6	0.1	0.0
19.700000000000003	0.1	0.0
19.8	0.1	0.0
19.900000000000002	0.1	0.0
20.0	0.1	0.0034966434
20.1	0.1	0.017928695
20.200000000000003	0.1	0.07240654
20.3	0.1	0.059107002
20.400000000000002	0.1	0.060131647
20.5	0.1	0.0522452
20.6	0.1	0.071522005
20.700000000000003	0.1	0.054171607
20.8	0.1	0.042067826
20.900000000000002	0.1	0.039990243
21.0	0.1	0.056689482
21.1	0.1	0.043377288
21.200000000000003	0.1	0.031926583
21.3	0.1	0.026838806
21.400000000000002	0.1	0.047883306
21.5	0.1	0.04121612
21.6	0.1	0.03511655
21.700000000000003	0.1	0.02459334
21.8	0.1	0.026168603
21.900000000000002	0.1	0.041369863
22.0	0.1	0.03293942
22.1	0.1	0.03079802
22.200000000000003	0.1	0.017953351
22.3	0.1	0.020853035
22.400000000000002	0.1	0.02262029
22.5	0.1	0.024807587
22.6	0.1	0.023285067
22.700000000000003	0.1	0.025405401
22.8	0.1	0.0172277
22.900000000000002	0.1	0.022929091
23.0	0.1	0.024093702
23.1	0.1	0.025556767
23.200000000000003	0.1	0.02335039
23.3	0.1	0.021486798
23.400000000000002	0.1	0.024805982
23.5	0.1	0.018733572
23.6	0.1	0.01756057
23.700000000000003	0.1	0.016556745
23.8	0.1	0.014229753
23.900000000000002	0.1	0.01730854
24.0	0.1	0.01711804
24.1	0.1	0.014330424
24.200000000000003	0.1	0.013474971
24.3	0.1	0.011866026
24.400000000000002	0.1	0.011953252
24.5	0.1	0.0104628075
24.6	0.1	0.013113474
24.700000000000003	0.1	0.0087661985
24.8	0.1	0.0061622756
24.900000000000002	0.1	0.008681456
25.0	0.1	0.006709332
25.1	0.1	0.008121639
25.200000000000003	0.1	0.012206245
25.3	0.1	0.012752883
25.400000000000002	0.1	0.00805888
25.5	0.1	0.0047345036
25.6	0.1	0.016724307
25.700000000000003	0.1	0.007948332
25.8	0.1	0.007224503
25.900000000000002	0.1	0.005908418
26.0	0.1	0.0051760185
26.1	0.1	0.005345715
26.200000000000003	0.1	0.009859422
26.3	0.1	0.012194628
26.400000000000002	0.1	0.01246116
26.5	0.1	0.007993504
26.6	0.1	0.009331651
26.700000000000003	0.1	0.008037432
26.8	0.1	0.009134523
26.900000000000002	0.1	0.008924715
27.0	0.1	0.0057349326
27.1	0.1	0.0059942054
27.200000000000003	0.1	0.004594688
27.3	0.1	0.009577277
27.400000000000002	0.1	0.011428154
27.5	0.1	0.0035686803
27.6	0.1	0.0034751864
27.700000000000003	0.1	0.0035328213
27.8	0.1	0.0027650062
27.900000000000002	0.1	0.0029643115
28.0	0.1	0.002413849
28.1	0.1	0.0056482344
28.200000000000003	0.1	0.007850398
28.3	0.1	0.0051017767
28.400000000000002	0.1	0.0027598816
28.5	0.1	0.0025266004
28.6	0.1	0.0023565309
28.700000000000003	0.1	0.0026343225
28.8	0.1	0.0023267637
28.900000000000002	0.1	0.0039841393
29.0	0.1	0.0043092486
29.1	0.1	0.0037530086
29.200000000000003	0.1	0.0026191617
29.3	0.1	0.0027377817
29.400000000000002	0.1	0.002770205
29.5	0.1	0.005040403
29.6	0.1	0.0069219535
29.700000000000003	0.1	0.007165314
29.8	0.1	0.0070872675
29.900000000000002	0.1	0.015085253
30.0	0.1	0.017640399
30.1	0.1	0.0213677
30.200000000000003	0.1	0.013079746
30.3	0.1	0.010365858
30.400000000000002	0.1	0.011336611
30.5	0.1	0.01509083
30.6	0.1	0.011178324
30.700000000000003	0.1	0.008575215
30.8	0.1	0.010657377
30.900000000000002	0.1	0.0074934084
31.0	0.1	0.011886845
31.1	0.1	0.007843377
31.200000000000003	0.1	0.007143761
31.3	0.1	0.0055404245
31.400000000000002	0.1	0.0062872944
31.5	0.1	0.011668823
31.6	0.1	0.008021956
31.700000000000003	0.1	0.0027200344
31.8	0.1	0.0025666405
31.900000000000002	0.1	0.0023405876
32.0	0.1	0.0044591455
32.1	0.1	0.014082547
32.2	0.1	0.012402194
32.300000000000004	0.1	0.011081589
32.4	0.1	0.006276808
32.5	0.1	0.0096069565
32.6	0.1	0.0072295517
32.7	0.1	0.010653781
32.800000000000004	0.1	0.006303018
32.9	0.1	0.002726398
33.0	0.1	0.0021330563
33.1	0.1	0.00263392
33.2	0.1	0.0076526334
33.300000000000004	0.1	0.013284089
33.4	0.1	0.013975225
33.5	0.1	0.012294365
33.6	0.1	0.011166258
33.7	0.1	0.010878693
33.800000000000004	0.1	0.0031727909
33.9	0.1	0.008175813
34.0	0.1	0.009003902
34.1	0.1	0.004486138
34.2	0.1	0.0059370757
34.300000000000004	0.1	0.0041336026
34.4	0.1	0.0027191325
34.5	0.1	0.0026700606
34.6	0.1	0.0021561005
34.7	0.1	0.0017765502
34.800000000000004	0.1	0.0017883752
34.9	0.1	0.0053573493
35.0	0.1	0.01045354
35.1	0.1	0.022469006
35.2	0.1	0.026255574
35.300000000000004	0.1	0.019191703
35.4	0.1	0.019474704
35.5	0.1	0.008700299
35.6	0.1	0.0027526694
35.7	0.1	0.0026783117
35.800000000000004	0.1	0.0021687795
35.9	0.1	0.0026590235
36.0	0.1	0.007940043
36.1	0.1	0.0101236915
36.2	0.1	0.002757169
36.300000000000004	0.1	0.007298113
36.4	0.1	0.007868036
36.5	0.1	0.0052417587
36.6	0.1	0.005294545
36.7	0.1	0.0033000824
36.800000000000004	0.1	0.0051811067
36.9	0.1	0.0036024805
37.0	0.1	0.004534637
37.1	0.1	0.008055209
37.2	0.1	0.0058771805
37.300000000000004	0.1	0.006809068
37.4	0.1	0.008608276
37.5	0.1	0.006742873
37.6	0.1	0.011037366
37.7	0.1	0.0064388462
37.800000000000004	0.1	0.0058949976
37.9	0.1	0.007480467
38.0	0.1	0.0050324243
38.1	0.1	0.008414228
38.2	0.1	0.00967928
38.300000000000004	0.1	0.0056740493
38.400000000000006	0.1	0.008940931
38.5	0.1	0.0054048654
38.6	0.1	0.008634291
38.7	0.1	0.011208457
38.800000000000004	0.1	0.0072102505
38.900000000000006	0.1	0.0052517382
39.0	0.1	0.0039114277
39.1	0.1	0.005080477
39.2	0.1	0.00579967
39.300000000000004	0.1	0.008938169
39.400000000000006	0.1	0.011248687
39.5	0.1	0.0059370366
39.6	0.1	0.0037037164
39.7	0.1	0.0035120298
39.800000000000004	0.1	0.007952043
39.900000000000006	0.1	0.010150939
40.0	0.1	0.0061447886
40.1	0.1	0.0037866987
40.2	0.1	0.006565366
40.300000000000004	0.1	0.0069108987
40.400000000000006	0.1	0.011067474
40.5	0.1	0.005937779
40.6	0.1	0.0022836528
40.7	0.1	0.0024705913
40.800000000000004	0.1	0.0028102812
40.900000000000006	0.1	0.0025748953
41.0	0.1	0.002172256
41.1	0.1	0.0020614315
41.2	0.1	0.0021200178
41.300000000000004	0.1	0.0024114037
41.400000000000006	0.1	0.0024889703
41.5	0.1	0.005852306
41.6	0.1	0.0030768286
41.7	0.1	0.010020183
41.800000000000004	0.1	0.018077675
41.900000000000006	0.1	0.014016471
42.0	0.1	0.0084522925
42.1	0.1	0.011916962
42.2	0.1	0.008081021
42.300000000000004	0.1	0.01144362
42.400000000000006	0.1	0.007567487
42.5	0.1	0.008215764
42.6	0.1	0.008238597
42.7	0.1	0.01814213
42.800000000000004	0.1	0.017968647
42.900000000000006	0.1	0.0146407755
43.0	0.1	0.0115035605
43.1	0.1	0.007039306
