onset	duration	rms
0.0	0.1	-8.12935e-08
0.1	0.1	-0.0055049434
0.2	0.1	-0.008732565
0.30000000000000004	0.1	-0.008351212
0.4	0.1	-0.0045207855
0.5	0.1	0.0011741486
0.6000000000000001	0.1	0.0063807145
0.7000000000000001	0.1	0.008948269
0.8	0.1	0.007818509
0.9	0.1	0.003459947
1.0	0.1	-0.0023248356
1.1	0.1	-0.0071459697
1.2000000000000002	0.1	-0.009012512
1.3	0.1	-0.0071552577
1.4000000000000001	0.1	-0.0023435508
1.5	0.1	0.0034333454
1.6	0.1	0.0077890153
1.7000000000000002	0.1	0.008925308
1.8	0.1	0.0063738907
1.9000000000000001	0.1	0.0011915732
2.0	0.1	-0.0044805077
2.1	0.1	-0.008298794
2.2	0.1	-0.008687269
2.3000000000000003	0.1	-0.005486856
2.4000000000000004	0.1	-2.188299e-05
2.5	0.1	0.005449811
2.6	0.1	0.008667544
2.7	0.1	0.008303691
2.8000000000000003	0.1	0.004509969
2.9000000000000004	0.1	-0.0011449629
3.0	0.1	-0.006324499
3.1	0.1	-0.008889412
3.2	0.1	-0.0077811587
3.3000000000000003	0.1	-0.0034590915
3.4000000000000004	0.1	0.0022902773
3.5	0.1	0.0070912447
3.6	0.1	0.0089612845
3.7	0.1	0.0071287216
3.8000000000000003	0.1	0.0023521152
3.9000000000000004	0.1	-0.003394442
4.0	0.1	-0.00773671
4.1000000000000005	0.1	-0.008881654
4.2	0.1	-0.0063571953
4.3	0.1	-0.0012073489
4.4	0.1	0.0044399686
4.5	0.1	0.008251409
4.6000000000000005	0.1	0.008653112
4.7	0.1	0.005480085
4.800000000000001	0.1	4.386079e-05
4.9	0.1	-0.0054092347
5.0	0.1	-0.008626388
5.1000000000000005	0.1	-0.008278893
5.2	0.1	-0.004511342
5.300000000000001	0.1	0.0011195824
5.4	0.1	0.0062870895
5.5	0.1	0.008856456
5.6000000000000005	0.1	0.0077667064
5.7	0.1	0.003468494
5.800000000000001	0.1	-0.0022620643
5.9	0.1	-0.0070575993
6.0	0.1	-0.008936803
6.1000000000000005	0.1	-0.0071234894
6.2	0.1	-0.0023673528
6.300000000000001	0.1	0.0033668438
6.4	0.1	0.007709889
6.5	0.1	0.008867495
6.6000000000000005	0.1	0.006361269
6.7	0.1	0.0012269344
6.800000000000001	0.1	-0.004414488
6.9	0.1	-0.008232
7.0	0.1	-0.0086485
7.1000000000000005	0.1	-0.005491576
7.2	0.1	-6.524126e-05
7.300000000000001	0.1	0.0053888117
7.4	0.1	0.008616897
7.5	0.1	0.0082852
7.6000000000000005	0.1	0.004530258
7.7	0.1	-0.001097184
7.800000000000001	0.1	-0.006272515
7.9	0.1	-0.008857002
8.0	0.1	-0.0077820094
8.1	0.1	-0.0034913886
8.200000000000001	0.1	0.0022432513
8.3	0.1	0.0070525026
8.4	0.1	0.008948712
8.5	0.1	0.007148007
8.6	0.1	0.0023924077
8.700000000000001	0.1	-0.003353213
8.8	0.1	-0.007715646
8.9	0.1	-0.008891194
9.0	0.1	-0.0063930135
9.1	0.1	-0.0012517977
9.200000000000001	0.1	0.004409331
9.3	0.1	0.008251127
9.4	0.1	0.008685016
9.5	0.1	0.005529739
9.600000000000001	0.1	8.7826396e-05
9.700000000000001	0.1	-0.005393968
9.8	0.1	-0.008649643
9.9	0.1	-0.00833265
10.0	0.1	-0.004571514
10.100000000000001	0.1	0.0010817024
10.200000000000001	0.1	0.0062922854
10.3	0.1	0.0089058615
10.4	0.1	0.007840807
10.5	0.1	0.0035339245
10.600000000000001	0.1	-0.0022369192
10.700000000000001	0.1	-0.007088216
10.8	0.1	-0.009014014
10.9	0.1	-0.007215545
11.0	0.1	-0.0024327089
11.100000000000001	0.1	0.0033606624
11.200000000000001	0.1	0.0077708266
11.3	0.1	0.008973494
11.4	0.1	0.0064679137
11.5	0.1	0.0012859375
11.600000000000001	0.1	-0.0044340203
11.700000000000001	0.1	-0.008327755
11.8	0.1	-0.008783624
11.9	0.1	-0.0056086923
12.0	0.1	-0.0001107217
12.100000000000001	0.1	0.0054407995
12.200000000000001	0.1	0.008750727
12.3	0.1	0.008447547
12.4	0.1	0.0046511902
12.5	0.1	-0.0010741387
12.600000000000001	0.1	-0.0063646613
12.700000000000001	0.1	-0.009032163
12.8	0.1	-0.007969254
12.9	0.1	-0.003609077
13.0	0.1	0.002251785
13.100000000000001	0.1	0.0071924487
13.200000000000001	0.1	0.009168744
13.3	0.1	0.00735715
13.4	0.1	0.0024991848
13.5	0.1	-0.0034029626
13.600000000000001	0.1	-0.007910309
13.700000000000001	0.1	-0.009156147
13.8	0.1	-0.0066178422
13.9	0.1	-0.0013354849
14.0	0.1	0.004512775
14.100000000000001	0.1	0.008509497
14.200000000000001	0.1	0.008996768
14.3	0.1	0.005763604
14.4	0.1	0.00013606632
14.5	0.1	-0.005564226
14.600000000000001	0.1	-0.008980097
14.700000000000001	0.1	-0.008691108
14.8	0.1	-0.004804658
14.9	0.1	0.0010836074
15.0	0.1	0.0065448666
15.100000000000001	0.1	0.009317464
15.200000000000001	0.1	0.008244444
15.3	0.1	0.0037543136
15.4	0.1	-0.0023085289
15.5	0.1	-0.0074423077
15.600000000000001	0.1	-0.009517882
15.700000000000001	0.1	-0.0076622
15.8	0.1	-0.0026241622
15.9	0.1	0.0035271433
16.0	0.1	0.008250958
16.1	0.1	0.009584202
16.2	0.1	0.0069546453
16.3	0.1	0.0014266815
16.400000000000002	0.1	-0.004729587
16.5	0.1	-0.008969258
16.6	0.1	-0.0095224045
16.7	0.1	-0.0061315857
16.8	0.1	-0.00016890942
16.900000000000002	0.1	0.0059180576
17.0	0.1	0.009609043
17.1	0.1	0.009350681
17.2	0.1	0.0052072145
17.3	0.1	-0.0011499523
17.400000000000002	0.1	-0.0071151755
17.5	0.1	-0.01021021
17.6	0.1	-0.009109389
17.7	0.1	-0.0041968506
17.8	0.1	0.0025641322
17.900000000000002	0.1	0.008412514
18.0	0.1	0.010905167
18.1	0.1	0.00891803
18.2	0.1	0.0031266913
18.3	0.1	-0.0042266883
18.400000000000002	0.1	-0.010192961
18.5	0.1	-0.012257734
18.6	0.1	-0.00930972
18.7	0.1	-0.0020556985
18.8	0.1	0.007277996
18.900000000000002	0.1	0.015828697
19.0	0.1	0.021200214
19.1	0.1	0.022346681
19.200000000000003	0.1	0.019889593
19.3	0.1	0.015759172
19.400000000000002	0.1	0.012325943
19.5	0.1	0.011397759
19.6	0.1	0.013495222
19.700000000000003	0.1	0.017702935
19.8	0.1	0.02213654
19.900000000000002	0.1	0.02481668
20.0	0.1	0.02456232
20.1	0.1	0.021518724
20.200000000000003	0.1	0.017092187
20.3	0.1	0.01331891
20.400000000000002	0.1	0.011940651
20.5	0.1	0.013593261
20.6	0.1	0.017459508
20.700000000000003	0.1	0.021561407
20.8	0.1	0.02357377
20.900000000000002	0.1	0.021836359
21.0	0.1	0.016126709
21.1	0.1	0.007858582
21.200000000000003	0.1	-0.00040045645
21.3	0.1	-0.005919752
21.400000000000002	0.1	-0.006905788
21.5	0.1	-0.0032617957
21.6	0.1	0.003315951
21.700000000000003	0.1	0.009971668
21.8	0.1	0.01380678
21.900000000000002	0.1	0.013047711
22.0	0.1	0.0077900593
22.1	0.1	8.493682e-06
22.200000000000003	0.1	-0.007180034
22.3	0.1	-0.010718439
22.400000000000002	0.1	-0.008804622
22.5	0.1	-0.0015996635
22.6	0.1	0.008828373
22.700000000000003	0.1	0.019308234
22.8	0.1	0.02679003
22.900000000000002	0.1	0.02949695
23.0	0.1	0.02754894
23.1	0.1	0.022806335
23.200000000000003	0.1	0.018012658
23.3	0.1	0.015594797
23.400000000000002	0.1	0.016624114
23.5	0.1	0.020370949
23.6	0.1	0.024645444
23.700000000000003	0.1	0.026779303
23.8	0.1	0.024840938
23.900000000000002	0.1	0.018569117
24.0	0.1	0.009611238
24.1	0.1	0.00094982795
24.200000000000003	0.1	-0.004277028
24.3	0.1	-0.00408123
24.400000000000002	0.1	0.0014835428
24.5	0.1	0.010231994
24.6	0.1	0.01863006
24.700000000000003	0.1	0.023162471
24.8	0.1	0.021745104
24.900000000000002	0.1	0.014608545
25.0	0.1	0.0042765434
25.1	0.1	-0.00538582
25.200000000000003	0.1	-0.010694232
25.3	0.1	-0.009638659
25.400000000000002	0.1	-0.0027419077
25.5	0.1	0.007089768
25.6	0.1	0.015696881
25.700000000000003	0.1	0.019355023
25.8	0.1	0.016351003
25.900000000000002	0.1	0.007803993
26.0	0.1	-0.0026479943
26.1	0.1	-0.010221469
26.200000000000003	0.1	-0.010924315
26.3	0.1	-0.0033076948
26.400000000000002	0.1	0.010690518
26.5	0.1	0.026208164
26.6	0.1	0.03714826
26.700000000000003	0.1	0.038524073
26.8	0.1	0.028613934
26.900000000000002	0.1	0.010091792
27.0	0.1	-0.010366147
27.1	0.1	-0.023967627
27.200000000000003	0.1	-0.022613337
27.3	0.1	-0.0017034546
27.400000000000002	0.1	0.038017977
27.5	0.1	0.09024202
27.6	0.1	0.14462389
27.700000000000003	0.1	0.18961206
27.8	0.1	0.21568364
27.900000000000002	0.1	0.21798071
28.0	0.1	0.19753152
28.1	0.1	0.16072427
28.200000000000003	0.1	0.117258325
28.3	0.1	0.07727219
28.400000000000002	0.1	0.04856817
28.5	0.1	0.034760885
28.6	0.1	0.03483076
28.700000000000003	0.1	0.04408295
28.8	0.1	0.056069814
28.900000000000002	0.1	0.06477519
29.0	0.1	0.06635697
29.1	0.1	0.059962384
29.200000000000003	0.1	0.047487423
29.3	0.1	0.03251608
29.400000000000002	0.1	0.018896278
29.5	0.1	0.009479692
29.6	0.1	0.005400984
29.700000000000003	0.1	0.0060489597
