onset	duration	rms
0.0	0.1	1.9153292e-07
0.1	0.1	0.0034548072
0.2	0.1	0.0054971557
0.30000000000000004	0.1	0.0052738367
0.4	0.1	0.0028658067
0.5	0.1	-0.0007418816
0.6000000000000001	0.1	-0.004061987
0.7000000000000001	0.1	-0.0057182205
0.8	0.1	-0.0050158845
0.9	0.1	-0.0022318296
1.0	0.1	0.0014921961
1.1	0.1	0.0046204003
1.2000000000000002	0.1	0.0058531766
1.3	0.1	0.00466896
1.4000000000000001	0.1	0.0015433421
1.5	0.1	-0.0022405447
1.6	0.1	-0.005119717
1.7000000000000002	0.1	-0.0058960766
1.8	0.1	-0.0042346646
1.9000000000000001	0.1	-0.0008079352
2.0	0.1	0.0029756252
2.1	0.1	0.0055517294
2.2	0.1	0.0058444766
2.3000000000000003	0.1	0.0037175908
2.4000000000000004	0.1	3.5632944e-05
2.5	0.1	-0.0036869987
2.6	0.1	-0.005907268
2.7	0.1	-0.0056952205
2.8000000000000003	0.1	-0.0031213851
2.9000000000000004	0.1	0.0007651946
3.0	0.1	0.0043632803
3.1	0.1	0.006179555
3.2	0.1	0.0054478226
3.3000000000000003	0.1	0.0024524906
3.4000000000000004	0.1	-0.0015830386
3.5	0.1	-0.0049934527
3.6	0.1	-0.006360538
3.7	0.1	-0.005101589
3.8000000000000003	0.1	-0.001716666
3.9000000000000004	0.1	0.0024076067
4.0	0.1	0.005568019
4.1000000000000005	0.1	0.0064454917
4.2	0.1	0.0046574655
4.3	0.1	0.000922267
4.4	0.1	-0.003227545
4.5	0.1	-0.006075282
4.6000000000000005	0.1	-0.00642841
4.7	0.1	-0.0041174702
4.800000000000001	0.1	-7.785776e-05
4.9	0.1	0.0040314016
5.0	0.1	0.0065062325
5.1000000000000005	0.1	0.0063049393
5.2	0.1	0.003485349
5.300000000000001	0.1	-0.0008070893
5.4	0.1	-0.004807005
5.5	0.1	-0.0068512536
5.6000000000000005	0.1	-0.006072208
5.7	0.1	-0.0027649412
5.800000000000001	0.1	0.0017234972
5.9	0.1	0.005543135
6.0	0.1	0.00710165
6.1000000000000005	0.1	0.005727998
6.2	0.1	0.0019618713
6.300000000000001	0.1	-0.0026597667
6.4	0.1	-0.006227524
6.5	0.1	-0.007248761
6.6000000000000005	0.1	-0.0052711796
6.7	0.1	-0.0010818715
6.800000000000001	0.1	0.0036049034
6.9	0.1	0.0068486035
7.0	0.1	0.007285721
7.1000000000000005	0.1	0.0047013485
7.2	0.1	0.00013277198
7.300000000000001	0.1	-0.004546568
7.4	0.1	-0.0073947185
7.5	0.1	-0.0072049596
7.6000000000000005	0.1	-0.0040189624
7.7	0.1	0.0008783464
7.800000000000001	0.1	0.0054738936
7.9	0.1	0.00785417
8.0	0.1	0.0070010284
8.1	0.1	0.0032260395
8.200000000000001	0.1	-0.0019414565
8.3	0.1	-0.006372698
8.4	0.1	-0.008215663
8.5	0.1	-0.0066680713
8.6	0.1	-0.0023245271
8.700000000000001	0.1	0.0030485652
8.8	0.1	0.0072319615
8.9	0.1	0.008468661
9.0	0.1	0.006200726
9.1	0.1	0.0013177876
9.200000000000001	0.1	-0.0041886596
9.3	0.1	-0.008037671
9.4	0.1	-0.008602136
9.5	0.1	-0.0055946903
9.600000000000001	0.1	-0.00020926492
9.700000000000001	0.1	0.0053518587
9.8	0.1	0.00877745
9.9	0.1	0.008605291
10.0	0.1	0.004846155
10.100000000000001	0.1	-0.0009969362
10.200000000000001	0.1	-0.006527205
10.3	0.1	-0.0094368
10.4	0.1	-0.008466734
10.5	0.1	-0.0039500208
10.600000000000001	0.1	0.002296981
10.700000000000001	0.1	0.0077042957
10.8	0.1	0.010002898
10.9	0.1	0.008175402
11.0	0.1	0.0029025793
11.100000000000001	0.1	-0.003686097
11.200000000000001	0.1	-0.008870735
11.3	0.1	-0.010461193
11.4	0.1	-0.0077194287
11.5	0.1	-0.0016981626
11.600000000000001	0.1	0.0051617194
11.700000000000001	0.1	0.0100162905
11.8	0.1	0.010796528
11.9	0.1	0.0070856907
12.0	0.1	0.0003303469
12.100000000000001	0.1	-0.0067203837
12.200000000000001	0.1	-0.011129122
12.3	0.1	-0.010992555
12.4	0.1	-0.006258025
12.5	0.1	0.0012101356
12.600000000000001	0.1	0.008360776
12.700000000000001	0.1	0.012197808
12.8	0.1	0.011032152
12.9	0.1	0.005219344
13.0	0.1	-0.002935128
13.100000000000001	0.1	-0.010084403
13.200000000000001	0.1	-0.013210709
13.3	0.1	-0.010893327
13.4	0.1	-0.0039449227
13.5	0.1	0.0048619276
13.600000000000001	0.1	0.011895603
13.700000000000001	0.1	0.014156655
13.8	0.1	0.010551365
13.9	0.1	0.0024049482
14.0	0.1	-0.00701552
14.100000000000001	0.1	-0.013802398
14.200000000000001	0.1	-0.015022677
14.3	0.1	-0.009974086
14.4	0.1	-0.00055685465
14.5	0.1	0.0094327815
14.600000000000001	0.1	0.015821854
14.700000000000001	0.1	0.015794776
14.8	0.1	0.009118968
14.9	0.1	-0.0016579407
15.0	0.1	-0.012168682
15.100000000000001	0.1	-0.017982215
15.200000000000001	0.1	-0.016458338
15.3	0.1	-0.007925791
15.4	0.1	0.0043278774
15.5	0.1	0.015308434
15.600000000000001	0.1	0.020329943
15.700000000000001	0.1	0.016995342
15.8	0.1	0.006308189
15.9	0.1	-0.007586213
16.0	0.1	-0.018984992
16.1	0.1	-0.022940977
16.2	0.1	-0.017380636
16.3	0.1	-0.0041271695
16.400000000000002	0.1	0.011651563
16.5	0.1	0.023421843
16.6	0.1	0.02595038
16.7	0.1	0.017581552
16.8	0.1	0.0011549914
16.900000000000002	0.1	-0.016896315
17.0	0.1	-0.029012058
17.1	0.1	-0.029602524
17.2	0.1	-0.017541913
17.3	0.1	0.003027601
17.400000000000002	0.1	0.024027765
17.5	0.1	0.036521476
17.6	0.1	0.03439371
17.7	0.1	0.017166762
17.8	0.1	-0.009278548
