utimesec    1154.283806
stimesec    2.927179
ru_maxrss   616816
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   780986
ru_majflt   4
ru_nswap    0
ru_inblock  31034
ru_oublock  24
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    26541
ru_nivcsw   792
