utimesec    8529.249911
stimesec    17.427990
ru_maxrss   1378264
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   12280248
ru_majflt   7
ru_nswap    0
ru_inblock  1020
ru_oublock  63168
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    37340
ru_nivcsw   8032
