utimesec    12687.896472
stimesec    44.420588
ru_maxrss   397672
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   2284335
ru_majflt   37171
ru_nswap    0
ru_inblock  2483196
ru_oublock  12800
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    317069
ru_nivcsw   63934
