utimesec    12050.077939
stimesec    39.797949
ru_maxrss   338560
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   3499958
ru_majflt   26650
ru_nswap    0
ru_inblock  1940054
ru_oublock  12800
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    307465
ru_nivcsw   52321
